name,movie,drama
elder,False,True
selfishness,True,False
existentialism,True,False
lawyer,True,True
milk,False,True
hostility,True,False
bike riding,True,False
tidal wave,True,False
debt,True,True
talent agency,False,True
older woman younger woman relationship,True,False
silla dynasty,False,True
campus romance,True,True
alcohol abuse,True,False
quitting a job,True,False
dpr rem,True,False
japanese occupation of korea,True,True
family reunion,True,True
father,True,True
fish,True,True
interview,True,True
kendo,False,True
remarriage,True,True
drug trade,False,True
death of a loved one,True,False
emergency landing,True,False
private lessons,True,False
popular male lead,False,True
election day,True,False
satan,False,True
battle of wits,False,True
fortune teller,True,False
machine,True,False
rebellion,True,True
police inspector,True,True
tenth anniversary,True,False
mafia,True,True
love of animals,False,True
diy,True,False
hotel,True,True
famous actress,False,True
role playing,False,True
film student,True,False
webisode,False,True
homelessness,True,False
interracial sex,True,False
holiday,True,False
exciting,False,True
shopping mall,False,True
satellite,True,False
parachute,True,False
return to hometown,False,True
traumatic childhood,False,True
human sacrifice,True,False
speakeasy,False,True
vampiress (female vampire),True,False
cheating,True,True
pregnancy,True,True
ancient korea,True,True
guest,True,False
father daughter relationship,True,True
music record,True,False
loss,True,False
roommates relationship,False,True
outsourcing,True,False
birth,True,False
new town,True,False
deity,False,True
travel agent,False,True
relic,False,True
archer,True,False
aspiring artist,True,False
city setting,False,True
big sister little brother,True,False
first love,True,True
arctic wildlife,True,False
manager,True,True
artists' life,True,False
japanese colonial,True,False
hide and seek,True,False
servant,True,False
explosion,True,False
laboum,True,False
mongolia,True,False
conflict,True,True
lost of friend,True,False
micro new wave,True,False
aids,False,True
insanity,True,False
우연희,True,False
lgbtqia+,False,True
politcs,False,True
immortal,True,True
historical figure,True,True
roman empire,True,False
genetics,False,True
knight,True,False
high school girl,True,False
based on video game,True,True
clock,False,True
comet,False,True
alarm clock,True,False
candy,True,False
car accident,True,True
moon,True,True
disaster,True,True
information technology,False,True
meteorite,False,True
train,True,True
dramedy,False,True
crime family,True,False
dinosaur,True,True
pretend relationship,False,True
car crash,True,False
poor kids,True,False
reunited friends,True,False
sleepwalking,True,True
crown prince,True,True
foreign language,True,True
painter,True,True
car chase,True,False
hiv/aids epidemic,True,False
grandparent grandchild relationship,True,True
korean horror,True,False
hanyang,True,False
job interview,True,False
rich guy,False,True
concert,True,False
border,True,False
animal lover,False,True
black humor,False,True
hell,True,True
distortion,True,False
repair,True,False
short length series,False,True
app developer,False,True
spin off,True,True
political documentary,True,False
army base,True,True
music instrument,True,False
성적욕망,True,False
hospital,True,True
encyclopedia,True,False
mercenary,True,False
handlanger,True,False
world,True,False
wrestling,True,False
massage,True,False
journey,True,True
church,True,True
moon base,True,True
camp,False,True
dog,True,True
hidden personality,False,True
mission,True,True
syrian refugee,True,False
chinatown,True,False
pianist,True,True
anti hero,True,True
comfort women,True,True
art,True,True
lost daughter,True,False
variety show,False,True
cyberpunk,True,False
widower,False,True
corrupt official,True,True
prosecutor,True,True
dmz defender,False,True
teacher student relationship,True,True
girl scouts,True,False
pharmaceutical industry,True,False
stock exchange,True,False
puzzle,True,False
archive footage,True,False
death of parent,False,True
propaganda,True,False
acupuncture,True,True
married female lead,True,False
bike,True,False
web series,False,True
balhae,True,True
hunter,True,False
france,True,False
historical,True,True
child,True,False
criminal gang,True,False
forbidden sexuality,True,False
harem,False,True
swoonworthy,False,True
emotional,False,True
poor rich girl,False,True
illegal prostitution,True,False
unofficial,True,False
suppressed past,True,False
雅俐瑛,False,True
superhuman,False,True
split personality,False,True
haunted hotel,True,False
ballet class,True,False
mourning,True,True
street fighting,True,False
international crime,True,True
cult film,True,False
dictatorship,True,False
golf,True,True
job switch,False,True
mahjong,True,False
serial dating,True,False
youtuber,True,False
boys,True,False
male prostitute,True,False
hard times,True,False
drug crime,True,False
speech disorder,True,False
원폭,True,False
brothel,True,False
social commentary,False,True
doctor,True,True
suicide by gas,True,False
crime,False,True
leadership,True,False
word,True,False
cursed princess,False,True
complicated relationships,True,False
god,True,True
henshin heroes,False,True
political intrigue ,True,True
ex-boyfriend ex-girlfriend relationship,True,True
로맨스,True,False
horror filmmaking,True,False
college admission,True,False
liar,True,False
ova,True,False
organ theft,True,False
actress,True,True
governor,True,False
dictionary,True,False
trust,False,True
wound,True,False
mountain,True,True
lost,True,False
love tested,True,False
sexual fantasy,True,False
surrealism,True,False
neighbor,True,True
underdog,True,False
second chance romance,False,True
gay romance,True,True
joseon dynasty descendant,False,True
gun crime,True,False
insecure woman,False,True
military service,True,False
life changing,False,True
roommate,True,True
memory manipulation,False,True
united nations,True,False
middle class,True,False
panic,True,False
zombie,True,True
cannibalism,False,True
traveler,False,True
activist,True,True
male virgin,True,False
rejection,True,True
special power,True,True
dialect,False,True
male protagonist,True,True
love triangle,True,True
death match,False,True
old flame,True,False
secret organization,True,True
upper class,False,True
emergency,False,True
rich parents,False,True
ming dynasty,False,True
sex,True,False
eccentric,False,True
exoplanet,True,False
chef male lead,False,True
driver,True,False
gay male lead,False,True
knife,True,False
operation trudy jackson,True,False
buddha,True,False
basketball,True,True
kodomo,True,False
grief,True,True
tent,True,False
experimental animation,True,False
aunt niece relationship,False,True
curse,True,True
baby box,True,False
biological disaster,True,False
prison,True,True
performing arts,False,True
magical realism,True,False
sunset,True,False
prostitute,True,False
editor,False,True
cyberbullying,False,True
architecture,True,True
late night,True,False
rescue,False,True
countryside setting,False,True
banking,False,True
juvenile detention center,False,True
rejuvenate,False,True
fantasy,False,True
1980s,True,True
maldición,True,False
evil stepmother,False,True
bounty hunter,True,True
exploitation,True,False
revenge motive,False,True
career,False,True
apartment building,True,True
training,True,False
forced marriage,True,True
teen comedy,True,False
strongman,True,False
short film,True,True
influenza,True,False
anarchism,True,False
disabled person,True,False
girlfriends,False,True
grizzly bear,True,False
gay relationship,True,False
sexuality,True,False
internet art,True,False
resistance,True,False
bromance,True,True
elite squad,True,False
paper flower,True,False
blind girl,True,False
dissociative identity disorder,True,True
computer game,True,False
long lost daughter,False,True
estranged mother,True,False
road trip,True,True
eunuch,True,False
rope,True,False
student soldier,True,False
dating,True,True
musketeer,True,False
yoga instructor,True,False
inferiority complex,True,True
corporate conspiracy,False,True
famous singer,False,True
athlete,False,True
shaman,True,True
day in a life,False,True
apocalypse,True,True
vietnam war,True,False
civil war,True,False
see you in my 19th life,False,True
pastry,False,True
miniature cars,False,True
fantasy world,False,True
older man younger woman relationship,True,True
trapped underground,True,False
key,True,False
세븐틴,False,True
communist,True,False
mobile,True,False
italian cuisine,False,True
therapist,False,True
television producer,False,True
blood type,True,False
retire,True,False
teenage rape,True,True
financial firm,False,True
mature,True,False
piano lessons,True,False
poison,True,True
dance,True,True
nuclear disaster,True,False
defense attorney,False,True
chinese mafia,False,True
hate speech,True,False
hijacking,True,False
engineer,False,True
medical,False,True
female killer,True,False
strategy,False,True
spoof,True,False
trauma,True,True
homeless person,True,False
reminiscing,True,False
drunkenness,True,False
secret admirer,True,False
dark force,False,True
haenyeo,True,True
voice recognition,False,True
outbreak,True,True
subway train,True,False
expatriate,True,False
mountain fortress,True,False
chasing dreams,False,True
music industry,True,True
archery,True,True
kingdom,False,True
phone call,False,True
child abuse,True,True
poison gas,True,False
airplane flight,True,False
bright female lead,False,True
resurrection,True,False
drug abuse,True,False
famous actor,False,True
trash,True,False
experiment,True,False
computer screen,True,False
neighbor neighbor relationship,True,True
1960s,True,True
fashion magazine,False,True
tournament,False,True
poor woman,True,True
rich kid,False,True
drug,True,True
ulsan,True,False
based on short film,True,True
clown,True,False
blindness and impaired vision,True,False
death sentence,True,False
penthouse,False,True
civil servant,False,True
science fiction,False,True
orchestra conductor,False,True
allergy,True,False
경호원,True,False
boxing,True,True
eating disorder,False,True
periods,False,True
secondary couple,False,True
baseball,True,True
assassination plan,True,True
soar into the sun,True,False
lawsuit,True,False
politician,True,True
urban life,True,False
kung fu master,True,False
tragic past,True,True
gambler,True,True
uzbekistan,True,False
search,True,False
friends reunion,True,False
homicide,True,False
aeni,True,True
romance,True,True
kids,False,True
procedural,False,True
defeat,True,False
female police chief,True,False
absent father,True,False
police chief,True,False
lunar eclipse,False,True
abduction,True,True
babysitter,False,True
work-life balance,False,True
three kingdoms,True,True
rape and revenge,True,False
absurdist,False,True
plot twist,False,True
shape shifting,False,True
advanture,False,True
rage and hate,True,False
vietnamese,True,False
undercover agent,True,False
parkour,True,False
post-traumatic stress disorder (ptsd),True,True
art gallery,False,True
popular character,False,True
wife,True,True
tragic hero,True,False
scam,True,False
astronaut,True,True
trio friendship,False,True
enemies to friends,True,True
female stalker,True,False
restart,True,False
yoga,True,False
anti-japan,True,False
stuntman,False,True
migration,True,False
ethical dilemma,True,False
end of the world,True,True
mother,True,True
dance performance,False,True
father son conflict,True,False
corrupt judge,False,True
alcoholic father,True,False
small village,True,True
second-hand market,True,False
"manhattan, new york city",True,False
esports,True,True
korea president,True,True
nepali,True,False
schizophrenia,True,True
ancient kingdom,False,True
group home,True,False
car sex,False,True
quiz,False,True
new media,False,True
love affair,True,True
home,True,False
adult,True,False
patriarchy,True,False
high school teacher,True,True
family feud,True,False
weight loss,False,True
mind games,False,True
farm,False,True
detectives,False,True
piano,False,True
video cassette,True,False
女房仲炮友,True,False
confess feelings,True,False
nuclear fallout,True,False
durian's affair,False,True
growing up,True,True
taboo,True,True
noble woman/common man,False,True
complex,True,False
boy gang,True,False
mesozoic,True,False
finding skz,False,True
survival horror,True,False
relationship problems,True,False
cabin in the woods,True,False
insurance fraud,True,False
shaolin,True,False
market,True,True
phobia,True,True
underground parking,True,False
suspicion,True,False
call center,True,True
joseon,True,True
intertwined lives,False,True
secret relationship,False,True
creatures,False,True
wrongly punished,False,True
opera,True,False
police task force,False,True
seducer,True,False
chaebol,True,True
school bullying,True,True
drug dealer,True,True
트위스트 킴,True,False
anonymity,True,False
overseas,False,True
competition,True,True
panda bear,True,False
small business,True,False
obssesive fan,False,True
hypocrisy,False,True
council,True,False
loss of job,True,False
cigarette,True,False
fan,True,False
cerebral palsy,True,False
department store,True,False
best selling author,False,True
racing,False,True
investigative journalism,True,True
classmates' relationship,False,True
enviromentalist,False,True
city planning,True,False
three musketeers,False,True
anger,True,False
naval warfare,True,True
futsal team,True,False
giant robot,True,True
accident,False,True
solar storm,True,False
rebel,True,True
heist,True,False
death of best friend,True,False
erotic movie,True,False
drinking game,True,False
dysfunctional family,True,True
blind woman,True,False
nose,True,False
abandoned,True,False
abusive mother,False,True
video game,True,True
iphone,True,False
흐르는 강물처럼,False,True
car race,True,False
teenage pregnancy,True,True
press,True,False
radio host,True,False
vegan,True,False
publishing house,False,True
obsessive male lead,False,True
gate,True,False
buddy comedy,True,False
animated scene,True,False
pet owner,True,False
social media,True,True
buddhism,True,False
paranormal activity,True,False
9th century,False,True
government,True,True
bulimia,True,False
found footage,True,False
full moon,True,False
father and son,False,True
fight against the rich,False,True
guilt,True,True
ninja,True,True
essay film,True,False
spying,True,False
zoo,True,False
potter,True,False
goat,True,False
outdoor,False,True
underworld,True,True
promise,True,True
race,False,True
ex husband,True,False
math teacher,True,False
clumsy,False,True
financial scandal,False,True
foolish man,False,True
space adventure,True,False
live action remake,False,True
meat hook,True,False
genie,False,True
infidelity,True,True
pool billiards,True,False
climate change,True,False
labor union,True,False
jung eun gwol,False,True
temple,True,False
study abroad,True,False
sports injury,False,True
apartment complex,False,True
killing,True,False
infatuation,True,False
princess,True,True
workaholic,True,True
prisoner of war,True,False
female police officer,False,True
single father,True,True
sequel,True,True
underage,True,False
drunk,True,False
librarian,False,True
young girl seduces old man,True,True
death of father,True,True
communicating with the dead,False,True
hearing,True,False
sculpturing,True,False
pop music,True,True
big family,True,True
creature,True,False
miniseries,False,True
quarter life crisis,False,True
dying and death,True,False
butterfly effect,False,True
banker,False,True
forensic science,False,True
adult child friendship,True,False
foodie male lead,False,True
inter-korean summit,True,False
macau,True,False
psychological warfare,False,True
bushido,True,False
korean,True,True
wish fulfillment,False,True
surgery,True,True
jockey,False,True
incheon,True,False
comatose,True,False
female prisoner,True,False
satire,True,True
sickness,False,True
law,False,True
dystopia,True,True
로망스,False,True
haunting,True,False
government corruption,False,True
childhood connection,False,True
travel show,False,True
space,True,True
boss,False,True
cohabitation,True,True
teenage gang,True,False
devil,True,False
jester,True,False
tedious violence,True,False
visual impairment,True,False
cannon,True,False
delivery service,False,True
death of daughter,True,False
ski,True,False
child of deaf adult,False,True
football (soccer) coach,True,False
talk show,False,True
sisters,False,True
long distance relationship,True,False
company president,True,True
cafeteria,True,False
inmate,True,False
medical student,False,True
domineering father,False,True
fictional reality tv,False,True
music video,True,False
dark fairy tale,False,True
waking from coma,False,True
bus stop,True,False
absent parent,True,False
nightclub,True,False
acting lesson,True,False
cleaner,False,True
somalia,True,False
martial arts spoof,True,False
bankrupt,True,False
sexism,True,False
movie business,True,False
mexican border,True,False
method acting,True,False
miryang,True,False
betrayal by friend,True,True
old lady,True,False
adventure,False,True
tv addicted person,True,False
waitress,False,True
supernatural horror,False,True
interactive,True,True
black ops,True,False
silla,True,True
makeover,False,True
bisexuality,True,False
microwave,True,False
mysterious man,True,True
dance club,False,True
family,True,True
unemployed,True,True
sfx,False,True
brothers love same woman,False,True
terminal cancer,False,True
police dog,False,True
regeneration,False,True
gas mask,True,False
parallel world,True,True
txt universe,True,False
reunite,False,True
scheming,True,False
manchuria western,True,False
police department,True,True
high school sports,True,True
literary adaptation,True,False
movie industry,False,True
exorcism,True,True
horror anthology,True,False
employee,False,True
safecracker,True,False
18th century,True,True
lovers separated,False,True
parenting,False,True
pretending to be poor,False,True
mon must go on,False,True
noblewoman,True,True
korean tiger,True,False
sea,True,True
agent,True,True
extortion,False,True
teenage romance,True,True
bystander effect,True,False
tomboy,True,True
assassin,True,True
whistleblower,True,False
office politics,True,True
small town,True,False
korean navy,True,True
homeless teenager,True,False
solar eclipse,True,False
cons and scams,True,False
deceit,False,True
personal trainer,False,True
illness,False,True
violence in schools,True,False
ferry,True,False
turkish army,True,False
dumped by boyfriend,False,True
monk,True,False
private investigator,True,True
customer,False,True
hahoe,False,True
battle of myeongryang,True,False
corrupt church,True,False
shark,False,True
pyre,True,False
memory loss,True,True
brother sister ,True,False
escape room,False,True
healing power,False,True
justice,False,True
slasher,True,True
organ donation,True,False
model,False,True
street fight,True,True
doomsday,True,False
selfish mother,True,False
natural disaster,True,True
phone,True,False
divorced,False,True
enclosed space,True,False
animal death,True,True
living machine,True,False
manchuria,True,False
revenge,True,True
tied up,True,False
disguise,False,True
broken family,True,False
counterterrorism,True,False
apparent suicide,True,False
bts,True,False
sex life,False,True
u.s. marine corps,True,False
injury,False,True
aspiring actor,False,True
defection,True,False
patriarch,True,False
co-workers relationship,True,True
microbiology,True,False
poem,True,False
mountain climbing,True,False
heart transplant,False,True
amateur detective,True,False
germany,True,False
korean micro new wave,True,False
suicide attempt,True,True
sudan,True,False
fresh city,True,False
reboot,True,False
tracking device,True,False
criminal justice,False,True
dumped,False,True
giant spider,True,False
wizard,False,True
expiation,True,False
romantic comedy,True,True
1890s,True,False
canteen,True,False
voting,False,True
interspecies romance,True,True
province,False,True
friend,True,False
filmmaking,True,False
burned alive,False,True
dementia,True,True
trap,True,True
young adult,True,True
epic,True,False
funeral,True,True
illegal immigration,True,False
queen,True,True
army training,True,False
swinger,True,False
anonymous messaging,True,False
monarchy,False,True
dolphin,True,False
island life,True,False
psychedelic,True,False
youth culture,False,True
finance,False,True
seduction,True,True
amazon tribe,True,False
yuri,True,False
martial arts,True,True
arrogant guy,False,True
comical,True,False
telepathy,True,True
aspiring actress,False,True
heist gone wrong,True,False
in-laws,False,True
suicide,True,True
politician death,False,True
courtroom,False,True
gang warfare,True,False
"washington dc, usa",True,False
nature,True,False
dreaming of a girl,True,False
apartment,True,True
camino de santiago,True,False
human trafficking,True,False
multiple mains,False,True
siege,True,False
murder investigation,True,True
plastic surgery,True,True
fishing,True,True
empress,False,True
pay phone,True,False
mathematician,True,True
fast editing,True,False
demon,True,True
contamination,True,False
strangers,True,False
serial killer,True,True
taoist wizard,True,True
live studio audience,False,True
giant wave,True,False
fake documentary,True,False
3d animation,False,True
disabled,True,False
lethal virus,True,False
sex education,False,True
corrupt system,False,True
bucket list,False,True
parasite,True,False
graduate,False,True
foreigner,False,True
short stories,True,False
shared house,False,True
coal mine,True,False
fears,True,False
"eighteen, twenty-nine",False,True
bisexual female lead,True,False
military,True,True
military life,False,True
flowering heart,False,True
animation,True,False
crime boss,True,False
social class,True,False
prodigy,False,True
catholic priest,True,False
super power,True,True
witch,True,True
second wife,True,False
family problems,False,True
police detective,True,True
lebanon,True,False
breaking and entering,True,False
emasculation,True,False
decomposition,True,False
desire,False,True
sentimental,False,True
gender equality,True,False
business successor,False,True
band member,False,True
coming out of habits,True,False
cynophobia,False,True
dark fantasy,True,False
oil exploration,True,False
women writer,False,True
competitive,False,True
cooperation,True,False
falling in love,True,False
coffee shop,True,True
death penalty,False,True
season,True,False
older woman younger man relationship,True,True
pacific,True,False
unintentional kill,True,False
older man younger man relationship,False,True
haunted attractions,True,False
street art,True,False
allegory,True,False
耀眼,False,True
enemies to lovers,False,True
alcohol,True,True
assassination of president,True,False
walking-talking,True,False
women's prison,True,False
ex-lover,True,False
death of wife,False,True
bio terrorism,True,False
trapped in a game,True,False
swindler,True,True
sleepover,True,False
fairy tale,True,False
pirate captain,True,False
radio dj,False,True
part time,False,True
moving in,True,False
swimming instructor,True,False
presidential election,True,True
ballad,True,False
"seattle, washington",True,False
sewerage,True,False
2030s,True,False
artificial intelligence (a.i.),True,True
fanatic,False,True
fusion,False,True
tour guide,False,True
politics,True,True
plot,True,False
rape victim,True,False
hong kong,True,False
prison release,True,False
2000s,True,True
football (soccer) fan,True,False
videotape,True,False
bad smell,True,True
spirit possession,True,False
community,False,True
national intelligence service,False,True
hormonal,False,True
demonic spirit,False,True
maze,True,False
feud,False,True
proxy battle,False,True
reality,False,True
penalty,True,False
child witch,True,False
incident,False,True
forgiveness,True,True
double cross,True,False
christmas eve,True,False
muse,False,True
business competition,False,True
erased memory,False,True
sports scandal,False,True
portrait drawing,True,False
truth,True,True
independence movement,True,False
faith,True,False
redmz,False,True
waiting for revenge,True,False
chance meeting,True,False
single man,False,True
romeo & juliet,False,True
terrorist,True,True
izone,True,False
christianity,True,False
korean war veteran,True,False
exchange,True,False
disaster movie,True,False
birthday,True,False
fake marriage,False,True
captain,True,False
yi sun-sin,True,True
based on manga,True,True
time travel,True,True
high fantasy,False,True
"tang dinasty, china",True,False
sister,True,False
voodoo doll,True,False
lying,True,True
lost movie,True,False
success,True,True
buried,False,True
social justice,False,True
secret life,False,True
science teacher,False,True
study group,True,False
extramarital affair,True,True
employer employee relationship,False,True
reflection,True,False
village,True,True
smart phone,True,True
running mate,False,True
magical ring,False,True
superhero team,False,True
insane asylum,True,False
korean empire,True,True
water monster,True,False
based on cartoon,False,True
seeing the future,False,True
podcast,False,True
dragon,True,True
airplane crash,False,True
jury trial,True,False
giant insect,False,True
gang war,True,False
change of fate,False,True
nudity,True,False
assault rifle,True,False
humanoid robot,False,True
gumdo,True,False
behind the scenes,True,True
talking animal,False,True
bullying in the workplace,False,True
investigate,False,True
terminal care,False,True
women's rights,True,False
neighbors,True,True
morality,True,False
space colony,True,False
triceratops,False,True
shy male lead,True,False
thailand,True,False
personal growth,True,True
prize,False,True
emergency room,False,True
infamy,False,True
famous lead/common lead,False,True
duchenne muscular dystrophy,True,False
self mutilation,True,False
king/emperor,False,True
songwriter,False,True
work,True,True
hijacking of train,True,False
composer,True,True
runaway bride,False,True
old woman,True,False
loan shark,True,True
florist,True,False
female empowerment,True,False
mistaken identity,True,True
survival,True,True
prison cell,True,False
catholic guilt,True,False
kemonomimi,False,True
traveling,False,True
protection,True,False
bank,True,True
hip-hop,True,False
poor kid,True,False
reconciliation,True,False
online,True,False
age-gap relationship,False,True
college entrance exams,True,False
new identity,False,True
rain,True,False
belgium,True,False
best friends relationship,True,True
bad guy,True,False
plot to kill,False,True
ship,True,False
summer vacation,True,False
flight attendant,True,True
general,False,True
korean marine,True,False
vanity,True,False
hate to love,False,True
friendship,True,True
twenty something,False,True
teenage killer,True,False
childcare facilities,True,False
remote island,True,False
hitwoman,True,False
jazz singer or musician,True,False
affair,True,False
dreams,True,False
love square,False,True
snake woman,True,False
japanese-korean coproduction,False,True
fear of dying,True,False
graphic artist,False,True
live,True,True
tiktok,True,False
drug usage,False,True
go,True,False
ancient astronomy,True,False
based on graphic novel,True,False
magic lamp,False,True
intersex,True,False
philippines,True,True
mamamoo,True,False
frozen alive,False,True
interracial friendship,False,True
reality show,False,True
senior-junior relationship,False,True
adulthood,True,False
tension,False,True
burglar,True,False
escape,True,True
drug addiction,True,True
divorced female lead,False,True
breaking up,True,False
squid game,True,False
magical object,False,True
policeman,False,True
cardinal,True,False
zombie apocalypse,True,True
conglomerate,True,True
"tokyo, japan",True,False
farewell,True,False
beauty standards,False,True
personal diary,False,True
legend,True,False
lingerie,True,False
superhero,True,True
choir,True,False
roommates,False,True
sisters relationship,False,True
rich man poor woman,True,True
sudden deafness,True,False
intellectual disability,False,True
miracle,False,True
ping pong,True,False
torture chamber,True,False
misfits,True,False
class reunion,True,False
emotional breakdown,False,True
transformation,True,True
bow and arrow,True,False
suriname,False,True
famous people,False,True
love destiny,False,True
dermatologist,False,True
trapped in an elevator,True,False
fake relationship,False,True
jeju island,True,True
live action and animation,False,True
imperial japan,True,False
human android relationship,False,True
slave,True,True
freedom fighter,True,False
adultery,True,False
octopus,True,False
female protagonist,True,True
streaming,True,False
mukbang,True,False
innocent,True,False
hostage,True,True
college freshman,True,False
fishing boat,True,False
xdinary heroes,False,True
scandal,True,True
architect,True,False
quarreling couple,True,False
tribal,False,True
massacre,True,False
hedge fund,True,False
bangladesh,True,False
lunch break,True,False
dynasty,False,True
audio recording,True,False
wrongful imprisonment,True,False
fashion designer,False,True
adapted from a novel,False,True
jump scare,False,True
first love returns,False,True
wish,False,True
black magic,False,True
urban myth,True,True
aespa,True,False
couple,True,True
pharmacist,False,True
crime scene,False,True
diva,False,True
alcoholic drink,True,False
female mma fighter,True,False
education,False,True
erotic massage,True,False
"harbin, china",True,False
cohabitant,True,False
hotel manager,False,True
sex worker,True,False
violent death,True,False
medium,False,True
revenge murderer,True,False
orthopedic surgery,False,True
financial,False,True
lesbian,True,True
abuse,True,True
tragic love,True,True
open relationship,False,True
finances,True,False
lost pet,True,False
손창호,True,False
lost soul,False,True
giant octopus,True,False
korean history,True,True
time-manipulation,False,True
recycling,True,False
dating show,False,True
family secret,False,True
korean war,True,True
dead body,True,False
treasure hunt,True,False
back in time,False,True
running man,False,True
music tour,True,False
true love,True,False
time,True,False
1970s,True,True
precognition,False,True
past and present,True,True
first kiss,False,True
horror,False,True
flying car,True,True
slow burn romance,False,True
animal,True,True
episodes,True,False
world war ii,True,False
stealing money,True,False
abusive father,True,False
queer,True,False
한국에로,True,False
virtual reality,True,True
cowboy,True,False
buried alive,True,False
neurological surgery,False,True
guide dog,False,True
psychic,True,True
motel,False,True
winter games,True,False
seaside town,True,False
body horror,True,False
fencing,True,True
ice hockey,True,True
undercover cop,True,False
teen drama,True,True
roadkill,True,False
female warrior,True,False
agency,False,True
spirit,False,True
smile,False,True
hair salon,False,True
farm life,True,True
haphephobia,False,True
family's daily life,False,True
social problems,True,True
self sacrifice,True,True
cop,True,False
itaewon,True,True
medical treatment,True,False
tv news anchor,True,True
parent,True,True
tragic event,True,False
thecall,True,False
dpr ian,True,False
screenwriter,True,True
exo planet,True,False
sitcom,True,True
new student,False,True
woman's body,True,False
abuse of power,False,True
north korea,True,True
virus,True,True
beach,True,True
congressman,True,False
multilingual,False,True
terrorism,True,False
attachment to nature,True,False
busking,True,False
boarding house,True,True
grifter,True,False
dance battle,True,False
husband disappears,True,False
trauma center,False,True
infiltration,True,False
tattoo,True,False
bittersweet,False,True
nude modeling,True,False
softcore,True,False
language barrier,True,False
investition,True,False
robot,True,True
age difference,True,True
drone,True,False
lesion,True,False
airplane accident,True,True
orchestra,True,True
start-up,True,False
games,False,True
hongseong,True,False
bisexual man,True,True
bodyguard,False,True
physician,False,True
unhappy couple,False,True
stolen pet,True,False
flying man,False,True
nuclear power plant,True,False
karaoke,True,False
mayoral election,True,False
negotiation,True,False
montmartre,True,False
새엄마,True,False
aging,True,False
janitor,True,False
mon.muk.go,False,True
school nurse,False,True
baker,False,True
web show,False,True
jirisan,True,True
former best friend,True,False
save the planet,False,True
adopted child,True,True
diary,True,True
meet again,False,True
bunker,True,False
rooftop,True,False
1950s,True,False
volleyball coach,True,False
moneylender,True,False
school days,True,False
bdsm,True,False
utopia,False,True
lgbt in the military,True,False
hacker,False,True
dollhouse,True,False
mercy killing,True,False
awkward,False,True
fired from the job,False,True
city nights,True,False
famous,False,True
demolition,True,False
based on memoir or autobiography,True,False
death,True,True
korean spy,True,False
"kingdom of goguryeo, korea",True,True
teen suicide,True,False
office worker,False,True
mysterious nurse,False,True
jazz,True,False
spiritual,True,False
tornado,False,True
body image,False,True
btob,True,False
cage fighting,True,True
wheelchair,True,False
free diving,True,False
surgeon,False,True
ex-celebrity,False,True
colleagues,False,True
japanese occupation,True,False
pyschic,True,False
eroticism,True,False
soldier on leave,True,False
seaside,False,True
friends to lovers,False,True
multi generational,False,True
disorder,True,False
hairdresser,True,False
fake suicide,True,False
smoking,True,False
privilege,False,True
energy,True,False
past life,False,True
incurable disease,False,True
car bomb,True,False
surrogacy,False,True
omnibus,True,False
bodily disabled person,True,False
neuroscientist,False,True
transgender,True,False
navy,True,False
menstruation,True,False
catholicism,True,True
royal family,True,True
supernatural phenomena,False,True
soul transference,False,True
piloted robot,True,False
anthropomorphism,True,False
기밀,True,False
french cuisine,True,False
married life,False,True
leap year,True,False
teamwork,True,True
delivery man,True,False
epidemic,True,False
rich,False,True
triads,True,False
robot dinosaur,False,True
life,True,True
childhood trauma,True,True
terminal disease,False,True
martial law,True,False
students,True,True
hotel room,True,False
killer,True,True
lyricist,False,True
triple board surgeon,False,True
gosanja,True,False
disappeared corpse,True,False
workplace romance,False,True
fatherhood,True,False
synthetic food,False,True
protest,True,False
morgue,True,False
bravery,True,False
hallucination,True,True
disappearance,True,True
girlfriend,True,False
fortress,True,False
prosopagnosia,False,True
syria,True,False
struggling actress,False,True
independent woman,False,True
honeymoon,True,False
formaldehyde,True,False
amnesia,True,True
talisman,True,False
battle,True,True
parents,True,True
repayment,True,False
stand-up comedy,True,True
quirky,False,True
korean anime,False,True
hummingbird,False,True
anthology,True,True
nunchaku,True,False
new zealand,True,False
music lessons,True,False
innocence,True,False
power suit,False,True
patient,False,True
rifle,True,False
kung fu,True,False
widow,True,True
suicide mission,True,False
shame,True,False
koryo-saram,True,False
arm wrestling,True,False
son,True,False
mercilessness,True,False
obsessive compulsive disorder,True,True
missing husband,False,True
heiress,False,True
heartbreak,True,True
hostage negotiator,True,True
independence,True,False
buddy cop,True,False
psychological,True,True
ctx,True,False
good versus evil,True,False
foster care,True,False
underage sex,True,False
job hunting,False,True
marine,True,False
futuristic,True,False
attempted rape,True,False
goverment,False,True
boarding house owner,True,False
foreign occupation,True,False
space station,False,True
chase scenes,True,False
gender bender,False,True
time manipulation,False,True
economic struggle,False,True
volcano eruption,True,False
middle school,True,False
telekinesis,True,True
cooking competition,True,False
cadaver,True,False
history,False,True
mob boss,True,False
imperialism,True,False
coach,True,True
prostitution,True,False
girl group,True,True
small talk,True,False
single parent,True,True
law school,False,True
cartoon bird,False,True
adapted from a manhwa,True,False
assassination attempt,True,False
korean chinese,True,False
bickering couple,False,True
nun,True,False
high school reunion,True,False
zainichi,True,False
industrial accident,True,False
family issues,True,False
workplace setting,False,True
cult,True,True
barista,False,True
pilot,True,True
nonlinear narrative,False,True
bandit,True,False
